promo_event_id,promo_key,product_key,retailer_key,region_key,start_date_key,end_date_key,planned_discount_pct,promo_price_eur,planned_units,display_flag,feature_flag
516866,206,1011,108,28,202526,202527,0.036,2.11,846,0,0
516867,203,1012,108,31,202151,202151,0.321,1.18,204,1,1
516868,206,1012,108,31,202221,202223,0.037,1.68,605,0,0
516869,202,1012,108,31,202231,202233,0.113,1.54,858,1,0
516870,204,1012,108,31,202242,202244,0.241,1.32,696,0,0
516871,205,1012,108,31,202252,202301,0.062,1.63,289,0,0
516872,201,1012,108,31,202312,202312,0.156,1.47,276,0,1
516873,205,1012,108,31,202341,202343,0.083,1.6,615,0,0
516874,202,1012,108,31,202416,202418,0.116,1.54,559,1,0
516875,204,1012,108,31,202420,202420,0.289,1.24,224,0,0
516876,206,1012,108,31,202439,202439,0.038,1.67,267,0,0
516877,201,1012,108,31,202445,202446,0.169,1.45,374,0,1
516878,201,1012,108,31,202507,202509,0.245,1.31,823,0,1
516879,202,1012,108,31,202536,202538,0.115,1.54,637,1,0
516880,201,1012,108,31,202545,202546,0.174,1.44,578,0,1
516881,201,1012,108,31,202549,202550,0.215,1.37,430,0,1
516882,200,1012,108,31,202552,202601,0.109,1.55,410,0,0
516883,201,1012,108,31,202604,202606,0.151,1.48,671,0,1
516884,201,1012,108,26,202149,202149,0.203,1.39,182,0,1
516885,203,1012,108,26,202152,202152,0.319,1.18,127,1,1
516886,200,1012,108,26,202233,202234,0.118,1.53,609,0,0
516887,206,1012,108,26,202240,202241,0.054,1.65,246,0,0
516888,201,1012,108,26,202247,202248,0.255,1.3,372,0,1
516889,202,1012,108,26,202319,202319,0.096,1.57,218,1,0
516890,205,1012,108,26,202333,202335,0.074,1.61,905,0,0
516891,205,1012,108,26,202340,202341,0.083,1.59,307,0,0
516892,202,1012,108,26,202345,202347,0.078,1.6,409,1,0
516893,205,1012,108,26,202412,202414,0.092,1.58,365,0,0
516894,203,1012,108,26,202431,202433,0.261,1.29,871,1,1
516895,202,1012,108,26,202437,202437,0.115,1.54,219,1,0
516896,205,1012,108,26,202518,202519,0.102,1.56,317,0,0
516897,205,1012,108,26,202526,202527,0.081,1.6,397,0,0
516898,201,1012,108,26,202604,202606,0.179,1.43,609,0,1
516899,205,1012,108,30,202144,202146,0.09,1.58,575,0,0
516900,203,1012,108,30,202205,202205,0.25,1.31,173,1,1
516901,202,1012,108,30,202210,202212,0.092,1.58,606,1,0
516902,205,1012,108,30,202216,202217,0.059,1.64,388,0,0
516903,203,1012,108,30,202218,202220,0.219,1.36,830,1,1
516904,203,1012,108,30,202238,202239,0.315,1.19,378,1,1
516905,204,1012,108,30,202240,202241,0.342,1.14,651,0,0
516906,202,1012,108,30,202248,202248,0.095,1.57,160,1,0
516907,204,1012,108,30,202350,202351,0.309,1.2,353,0,0
516908,206,1012,108,30,202408,202408,0.047,1.66,137,0,0
516909,201,1012,108,30,202443,202443,0.225,1.35,259,0,1
516910,203,1012,108,30,202446,202446,0.283,1.25,280,1,1
516911,206,1012,108,30,202543,202544,0.043,1.67,414,0,0
516912,205,1012,108,30,202606,202606,0.063,1.63,128,0,0
516913,201,1012,108,30,202612,202614,0.228,1.34,838,0,1
516914,202,1012,108,30,202625,202627,0.12,1.53,999,1,0
516915,204,1012,108,28,202145,202147,0.335,1.16,1994,0,0
516916,206,1012,108,28,202211,202211,0.046,1.66,430,0,0
516917,205,1012,108,28,202212,202212,0.098,1.57,392,0,0
516918,204,1012,108,28,202228,202229,0.267,1.27,1972,0,0
516919,205,1012,108,28,202305,202306,0.057,1.64,905,0,0
516920,205,1012,108,28,202410,202410,0.062,1.63,436,0,0
516921,203,1012,108,28,202418,202418,0.289,1.24,787,1,1
516922,206,1012,108,28,202421,202423,0.056,1.64,1223,0,0
516923,204,1012,108,28,202432,202432,0.392,1.06,1093,0,0
516924,205,1012,108,28,202435,202435,0.086,1.59,702,0,0
516925,204,1012,108,28,202438,202439,0.336,1.16,1626,0,0
516926,203,1012,108,28,202446,202448,0.177,1.43,1475,1,1
516927,203,1012,108,28,202507,202507,0.264,1.28,299,1,1
516928,202,1012,108,28,202523,202523,0.103,1.56,921,1,0
516929,206,1012,108,28,202526,202527,0.052,1.65,1430,0,0
516930,206,1012,108,28,202531,202533,0.046,1.66,1685,0,0
516931,206,1012,108,28,202623,202625,0.042,1.67,2499,0,0
516932,204,1012,108,27,202137,202138,0.311,1.2,1690,0,0
516933,205,1012,108,27,202205,202207,0.093,1.58,1014,0,0
516934,206,1012,108,27,202251,202252,0.062,1.63,517,0,0
516935,201,1012,108,27,202346,202348,0.226,1.35,1553,0,1
516936,205,1012,108,27,202446,202448,0.082,1.6,1332,0,0
516937,202,1012,108,27,202514,202516,0.128,1.52,1437,1,0
516938,203,1012,108,27,202609,202611,0.318,1.19,1822,1,1
516939,205,1012,108,27,202614,202615,0.081,1.6,1063,0,0
516940,200,1012,108,27,202616,202618,0.135,1.5,1316,0,0
516941,202,1012,108,27,202626,202627,0.115,1.54,1679,1,0
516942,200,1014,108,26,202027,202029,0.108,0.63,1007,0,0
516943,206,1014,108,26,202040,202040,0.055,0.67,225,0,0
516944,205,1014,108,26,202128,202130,0.06,0.67,1490,0,0
516945,200,1014,108,26,202135,202136,0.132,0.62,827,0,0
516946,206,1014,108,26,202138,202138,0.063,0.67,321,0,0
516947,200,1014,108,26,202151,202151,0.11,0.63,317,0,0
516948,206,1014,108,26,202203,202203,0.04,0.68,222,0,0
516949,200,1014,108,26,202233,202234,0.117,0.63,1127,0,0
516950,200,1014,108,26,202236,202236,0.163,0.59,432,0,0
516951,206,1014,108,26,202242,202244,0.063,0.67,736,0,0
516952,205,1014,108,26,202304,202306,0.078,0.65,978,0,0
516953,205,1014,108,26,202324,202324,0.087,0.65,578,0,0
516954,203,1014,108,26,202325,202326,0.215,0.56,1278,1,1
516955,201,1014,108,26,202346,202347,0.19,0.57,908,0,1
516956,202,1014,108,26,202350,202350,0.108,0.63,273,1,0
516957,203,1014,108,26,202352,202352,0.182,0.58,272,1,1
516958,203,1014,108,26,202445,202446,0.224,0.55,795,1,1
516959,201,1014,108,26,202519,202519,0.173,0.59,422,0,1
516960,203,1014,108,26,202523,202523,0.257,0.53,674,1,1
516961,200,1014,108,26,202526,202527,0.13,0.62,1088,0,0
516962,201,1014,108,26,202547,202548,0.206,0.56,725,0,1
516963,200,1014,108,26,202608,202610,0.151,0.6,731,0,0
516964,203,1014,108,28,202048,202049,0.182,0.58,964,1,1
516965,200,1014,108,28,202051,202052,0.178,0.58,707,0,0
516966,204,1014,108,28,202132,202133,0.376,0.44,2491,0,0
516967,203,1014,108,28,202135,202136,0.299,0.5,1934,1,1
516968,203,1014,108,28,202141,202143,0.293,0.5,2333,1,1
516969,200,1014,108,28,202214,202214,0.149,0.6,563,0,0
516970,202,1014,108,28,202222,202223,0.107,0.63,1272,1,0
516971,200,1014,108,28,202226,202228,0.134,0.61,1629,0,0
516972,204,1014,108,28,202244,202245,0.288,0.51,1212,0,0
516973,206,1014,108,28,202320,202320,0.044,0.68,322,0,0
516974,206,1014,108,28,202328,202328,0.053,0.67,495,0,0
516975,205,1014,108,28,202337,202338,0.098,0.64,1267,0,0
516976,203,1014,108,28,202348,202349,0.198,0.57,1089,1,1
516977,202,1014,108,28,202412,202413,0.092,0.64,694,1,0
516978,203,1014,108,28,202452,202501,0.312,0.49,1051,1,1
516979,204,1014,108,28,202511,202513,0.309,0.49,2254,0,0
516980,203,1014,108,28,202536,202538,0.292,0.5,1688,1,1
516981,200,1014,108,28,202602,202602,0.134,0.61,347,0,0
516982,205,1014,108,28,202626,202627,0.079,0.65,2148,0,0
516983,201,1014,108,31,202012,202012,0.24,0.54,412,0,1
516984,200,1014,108,31,202017,202017,0.161,0.6,380,0,0
516985,203,1014,108,31,202024,202025,0.18,0.58,675,1,1
516986,204,1014,108,31,202106,202108,0.25,0.53,1208,0,0
516987,205,1014,108,31,202128,202128,0.091,0.65,467,0,0
516988,201,1014,108,31,202129,202130,0.191,0.57,836,0,1
516989,201,1014,108,31,202140,202141,0.242,0.54,703,0,1
516990,203,1014,108,31,202146,202147,0.254,0.53,893,1,1
516991,204,1014,108,31,202214,202215,0.288,0.51,817,0,0
516992,206,1014,108,31,202216,202218,0.038,0.68,908,0,0
516993,203,1014,108,31,202223,202224,0.257,0.53,976,1,1
516994,200,1014,108,31,202235,202237,0.11,0.63,1311,0,0
516995,206,1014,108,31,202248,202249,0.043,0.68,559,0,0
516996,203,1014,108,31,202252,202252,0.18,0.58,249,1,1
516997,206,1014,108,31,202304,202305,0.06,0.67,512,0,0
516998,201,1014,108,31,202311,202312,0.225,0.55,890,0,1
516999,205,1014,108,31,202318,202319,0.081,0.65,625,0,0
517000,203,1014,108,31,202323,202325,0.216,0.56,2060,1,1
517001,204,1014,108,31,202404,202405,0.32,0.48,759,0,0
517002,203,1014,108,31,202415,202416,0.217,0.56,1088,1,1
517003,206,1014,108,31,202436,202437,0.036,0.68,597,0,0
517004,205,1014,108,31,202439,202441,0.102,0.64,1128,0,0
517005,201,1014,108,31,202506,202507,0.231,0.55,759,0,1
517006,203,1014,108,31,202509,202509,0.295,0.5,262,1,1
517007,203,1014,108,31,202515,202515,0.217,0.56,459,1,1
517008,203,1014,108,31,202530,202531,0.306,0.49,1052,1,1
517009,202,1014,108,31,202536,202536,0.106,0.63,380,1,0
517010,205,1014,108,31,202611,202613,0.076,0.66,1046,0,0
517011,204,1014,108,31,202620,202621,0.352,0.46,1263,0,0
517012,203,1015,108,28,202139,202140,0.217,1.61,417,1,1
517013,203,1015,108,28,202205,202207,0.175,1.7,253,1,1
517014,204,1015,108,28,202213,202213,0.269,1.51,232,0,0
517015,201,1015,108,28,202239,202241,0.166,1.72,602,0,1
517016,203,1015,108,28,202308,202309,0.209,1.63,223,1,1
517017,205,1015,108,28,202321,202321,0.065,1.93,226,0,0
517018,201,1015,108,28,202336,202338,0.23,1.59,691,0,1
517019,203,1015,108,28,202342,202342,0.295,1.45,188,1,1
517020,200,1015,108,28,202344,202346,0.179,1.69,551,0,0
517021,202,1015,108,28,202406,202407,0.102,1.85,183,1,0
517022,204,1015,108,28,202430,202430,0.263,1.52,271,0,0
517023,206,1015,108,28,202516,202517,0.056,1.94,318,0,0
517024,203,1015,108,28,202534,202535,0.19,1.67,640,1,1
517025,200,1015,108,28,202609,202610,0.125,1.8,228,0,0
517026,200,1015,108,28,202612,202613,0.158,1.74,279,0,0
517027,206,1015,108,31,202141,202143,0.059,1.94,595,0,0
517028,201,1015,108,31,202318,202318,0.191,1.67,321,0,1
517029,206,1015,108,31,202336,202337,0.057,1.94,385,0,0
517030,203,1015,108,31,202447,202447,0.229,1.59,177,1,1
517031,200,1015,108,31,202509,202511,0.143,1.77,409,0,0
517032,200,1015,108,31,202520,202520,0.14,1.77,238,0,0
517033,201,1015,108,31,202529,202529,0.172,1.71,335,0,1
517034,201,1015,108,31,202602,202602,0.229,1.59,258,0,1
517035,201,1015,108,31,202603,202604,0.247,1.55,404,0,1
517036,203,1015,108,31,202607,202608,0.243,1.56,450,1,1
517037,200,1015,108,31,202622,202624,0.173,1.7,706,0,0
517038,203,1015,108,31,202625,202626,0.204,1.64,821,1,1
517039,206,1015,108,30,202152,202152,0.046,1.96,123,0,0
517040,202,1015,108,30,202225,202227,0.103,1.85,1041,1,0
517041,201,1015,108,30,202230,202230,0.164,1.72,228,0,1
517042,200,1015,108,30,202251,202301,0.113,1.83,678,0,0
517043,203,1015,108,30,202328,202328,0.284,1.48,487,1,1
517044,202,1015,108,30,202340,202340,0.09,1.87,222,1,0
517045,205,1015,108,30,202352,202402,0.097,1.86,427,0,0
517046,203,1015,108,30,202405,202405,0.307,1.43,287,1,1
517047,205,1015,108,30,202425,202425,0.057,1.94,210,0,0
517048,200,1015,108,30,202450,202451,0.175,1.7,733,0,0
517049,204,1015,108,30,202516,202516,0.24,1.57,357,0,0
517050,202,1015,108,30,202518,202520,0.1,1.85,746,1,0
517051,203,1015,108,30,202522,202523,0.248,1.55,669,1,1
517052,204,1015,108,30,202528,202530,0.377,1.28,1853,0,0
517053,204,1015,108,30,202535,202535,0.264,1.52,472,0,0
517054,205,1015,108,30,202541,202542,0.057,1.94,451,0,0
517055,201,1015,108,26,202222,202223,0.212,1.62,1523,0,1
517056,203,1015,108,26,202348,202350,0.18,1.69,1789,1,1
517057,202,1015,108,26,202352,202352,0.097,1.86,356,1,0
517058,201,1015,108,26,202429,202431,0.167,1.72,2907,0,1
517059,202,1015,108,26,202440,202440,0.12,1.81,506,1,0
517060,201,1015,108,26,202501,202503,0.241,1.56,1195,0,1
517061,205,1015,108,26,202520,202520,0.061,1.94,437,0,0
517062,206,1015,108,26,202537,202537,0.042,1.97,611,0,0
517063,206,1015,108,26,202604,202605,0.045,1.97,1014,0,0
517064,206,1015,108,26,202609,202609,0.048,1.96,472,0,0
517065,206,1015,108,26,202617,202619,0.044,1.97,829,0,0
517066,204,1016,108,31,202340,202342,0.363,0.38,978,0,0
517067,204,1016,108,31,202352,202352,0.361,0.38,347,0,0
517068,203,1016,108,31,202403,202403,0.263,0.44,278,1,1
517069,202,1016,108,31,202406,202408,0.073,0.56,543,1,0
517070,205,1016,108,31,202416,202416,0.069,0.56,177,0,0
517071,204,1016,108,31,202419,202420,0.352,0.39,806,0,0
517072,201,1016,108,31,202423,202425,0.233,0.46,1340,0,1
517073,203,1016,108,31,202427,202428,0.201,0.48,1128,1,1
517074,200,1016,108,31,202434,202436,0.109,0.53,1233,0,0
517075,206,1016,108,31,202449,202449,0.065,0.56,182,0,0
517076,202,1016,108,31,202502,202504,0.089,0.55,594,1,0
517077,203,1016,108,31,202527,202529,0.215,0.47,1494,1,1
517078,200,1016,108,31,202618,202620,0.191,0.49,1063,0,0
517079,201,1016,108,28,202329,202329,0.186,0.49,599,0,1
517080,205,1016,108,28,202330,202332,0.089,0.55,1606,0,0
517081,202,1016,108,28,202349,202349,0.113,0.53,287,1,0
517082,202,1016,108,28,202351,202401,0.1,0.54,952,1,0
517083,200,1016,108,28,202407,202407,0.175,0.49,316,0,0
517084,200,1016,108,28,202432,202432,0.18,0.49,666,0,0
517085,206,1016,108,28,202438,202440,0.039,0.58,1265,0,0
517086,201,1016,108,28,202451,202451,0.239,0.46,323,0,1
517087,203,1016,108,28,202503,202504,0.253,0.45,713,1,1
517088,206,1016,108,28,202528,202528,0.056,0.57,525,0,0
517089,203,1016,108,28,202531,202533,0.218,0.47,2062,1,1
517090,202,1016,108,28,202548,202550,0.086,0.55,1251,1,0
517091,200,1016,108,28,202601,202602,0.132,0.52,604,0,0
517092,205,1016,108,29,202323,202325,0.101,0.54,2053,0,0
517093,200,1016,108,29,202332,202332,0.175,0.49,903,0,0
517094,204,1016,108,29,202411,202413,0.254,0.45,2139,0,0
517095,201,1016,108,29,202420,202422,0.183,0.49,1787,0,1
517096,201,1016,108,29,202502,202503,0.152,0.51,945,0,1
517097,205,1016,108,29,202506,202508,0.077,0.55,1011,0,0
517098,204,1016,108,29,202518,202518,0.262,0.44,499,0,0
517099,204,1016,108,29,202520,202521,0.336,0.4,1337,0,0
517100,200,1016,108,29,202525,202525,0.164,0.5,773,0,0
517101,200,1016,108,29,202548,202548,0.11,0.53,347,0,0
517102,201,1016,108,29,202552,202552,0.249,0.45,498,0,1
517103,205,1016,108,29,202601,202603,0.102,0.54,1041,0,0
517104,204,1016,108,29,202609,202611,0.342,0.39,2352,0,0
517105,202,1016,108,29,202615,202616,0.126,0.52,931,1,0
517106,205,1016,108,27,202335,202335,0.086,0.55,332,0,0
517107,202,1016,108,27,202347,202348,0.128,0.52,697,1,0
517108,202,1016,108,27,202403,202405,0.073,0.56,614,1,0
517109,206,1016,108,27,202407,202408,0.038,0.58,362,0,0
517110,206,1016,108,27,202435,202435,0.065,0.56,446,0,0
517111,204,1016,108,27,202509,202509,0.287,0.43,342,0,0
517112,202,1016,108,27,202513,202515,0.072,0.56,1077,1,0
517113,204,1016,108,27,202527,202529,0.303,0.42,1705,0,0
517114,202,1016,108,27,202532,202533,0.087,0.55,739,1,0
517115,200,1016,108,27,202534,202535,0.182,0.49,1264,0,0
517116,201,1016,108,27,202546,202548,0.186,0.49,939,0,1
517117,202,1016,108,27,202602,202603,0.095,0.54,441,1,0
517118,202,1016,108,27,202610,202612,0.096,0.54,953,1,0
517119,200,1016,108,27,202624,202624,0.158,0.51,356,0,0
517120,200,1018,108,30,202430,202430,0.141,1.19,857,0,0
517121,201,1018,108,30,202441,202443,0.161,1.17,1697,0,1
517122,206,1018,108,30,202449,202449,0.064,1.3,408,0,0
517123,204,1018,108,30,202541,202541,0.389,0.85,909,0,0
517124,204,1018,108,30,202616,202616,0.26,1.03,941,0,0
517125,206,1018,108,30,202617,202617,0.05,1.32,284,0,0
517126,201,1018,108,30,202619,202621,0.226,1.08,2880,0,1
517127,200,1018,108,31,202441,202442,0.121,1.22,1430,0,0
517128,200,1018,108,31,202508,202508,0.195,1.12,546,0,0
517129,202,1018,108,31,202516,202517,0.095,1.26,1111,1,0
517130,200,1018,108,31,202522,202524,0.172,1.15,2876,0,0
517131,203,1018,108,31,202541,202542,0.32,0.94,1656,1,1
517132,204,1018,108,31,202546,202548,0.279,1.0,2656,0,0
517133,202,1018,108,31,202610,202610,0.124,1.22,669,1,0
517134,200,1018,108,31,202619,202619,0.12,1.22,774,0,0
517135,206,1018,108,29,202434,202434,0.044,1.33,303,0,0
517136,203,1018,108,29,202435,202436,0.235,1.06,747,1,1
517137,201,1018,108,29,202514,202515,0.164,1.16,453,0,1
517138,202,1018,108,29,202523,202524,0.08,1.28,583,1,0
517139,200,1018,108,29,202527,202529,0.164,1.16,1223,0,0
517140,200,1018,108,27,202428,202429,0.124,1.22,908,0,0
517141,200,1018,108,27,202434,202434,0.142,1.19,424,0,0
517142,203,1018,108,27,202534,202536,0.207,1.1,1672,1,1
517143,201,1018,108,27,202543,202545,0.149,1.18,742,0,1
517144,202,1018,108,27,202606,202606,0.074,1.29,258,1,0
517145,200,1018,108,27,202611,202613,0.162,1.17,877,0,0
517146,200,1018,108,27,202614,202615,0.18,1.14,580,0,0
517147,201,1019,108,30,202305,202305,0.169,1.38,385,0,1
517148,204,1019,108,30,202310,202310,0.429,0.95,661,0,0
517149,201,1019,108,30,202313,202315,0.168,1.38,1396,0,1
517150,201,1019,108,30,202332,202332,0.205,1.32,793,0,1
517151,205,1019,108,30,202336,202336,0.061,1.56,449,0,0
517152,203,1019,108,30,202416,202418,0.183,1.36,1464,1,1
517153,204,1019,108,30,202428,202429,0.354,1.07,2132,0,0
517154,206,1019,108,30,202435,202435,0.048,1.58,626,0,0
517155,206,1019,108,30,202441,202442,0.044,1.59,717,0,0
517156,200,1019,108,30,202503,202503,0.181,1.36,473,0,0
517157,205,1019,108,30,202523,202523,0.094,1.5,718,0,0
517158,205,1019,108,30,202524,202525,0.1,1.49,1418,0,0
517159,206,1019,108,30,202550,202550,0.059,1.56,380,0,0
517160,205,1019,108,30,202617,202618,0.104,1.49,1088,0,0
517161,204,1019,108,30,202627,202627,0.27,1.21,765,0,0
517162,203,1019,108,28,202312,202314,0.225,1.29,1677,1,1
517163,201,1019,108,28,202319,202319,0.24,1.26,416,0,1
517164,201,1019,108,28,202323,202325,0.219,1.3,1849,0,1
517165,204,1019,108,28,202340,202341,0.286,1.19,895,0,0
517166,204,1019,108,28,202504,202506,0.355,1.07,1251,0,0
517167,205,1019,108,28,202517,202518,0.064,1.55,841,0,0
517168,204,1019,108,28,202520,202521,0.266,1.22,875,0,0
517169,202,1019,108,28,202533,202535,0.09,1.51,1851,1,0
517170,203,1019,108,28,202607,202609,0.219,1.3,1274,1,1
517171,203,1019,108,31,202304,202305,0.205,1.32,478,1,1
517172,205,1019,108,31,202329,202331,0.074,1.54,1400,0,0
517173,203,1019,108,31,202403,202403,0.317,1.13,309,1,1
517174,204,1019,108,31,202424,202425,0.27,1.21,1856,0,0
517175,205,1019,108,31,202448,202450,0.08,1.53,846,0,0
517176,200,1019,108,31,202512,202512,0.136,1.43,281,0,0
517177,205,1019,108,31,202537,202539,0.099,1.5,1074,0,0
517178,203,1019,108,31,202541,202543,0.249,1.25,1262,1,1
517179,205,1019,108,31,202546,202548,0.088,1.51,837,0,0
517180,201,1019,108,31,202623,202623,0.196,1.33,634,0,1
517181,202,1019,108,29,202247,202247,0.098,1.5,346,1,0
517182,204,1019,108,29,202302,202302,0.293,1.17,396,0,0
517183,206,1019,108,29,202315,202315,0.044,1.59,279,0,0
517184,202,1019,108,29,202323,202325,0.122,1.46,1766,1,0
517185,201,1019,108,29,202411,202413,0.145,1.42,1217,0,1
517186,204,1019,108,29,202416,202417,0.38,1.03,885,0,0
517187,205,1019,108,29,202418,202418,0.103,1.49,286,0,0
517188,205,1019,108,29,202419,202421,0.102,1.49,1363,0,0
517189,206,1019,108,29,202423,202424,0.04,1.59,1149,0,0
517190,206,1019,108,29,202501,202502,0.051,1.58,301,0,0
517191,201,1019,108,29,202512,202514,0.245,1.25,1302,0,1
517192,206,1019,108,29,202532,202534,0.05,1.58,1425,0,0
517193,204,1019,108,29,202548,202549,0.364,1.06,1285,0,0
517194,204,1019,108,29,202605,202607,0.357,1.07,1352,0,0
517195,202,1019,108,27,202251,202251,0.08,1.53,470,1,0
517196,206,1019,108,27,202323,202325,0.046,1.58,2208,0,0
517197,203,1019,108,27,202331,202332,0.206,1.32,1808,1,1
517198,200,1019,108,27,202343,202343,0.146,1.42,601,0,0
517199,203,1019,108,27,202348,202350,0.245,1.25,2030,1,1
517200,203,1019,108,27,202405,202406,0.268,1.22,1008,1,1
517201,205,1019,108,27,202415,202417,0.082,1.52,1951,0,0
517202,205,1019,108,27,202422,202423,0.083,1.52,1295,0,0
517203,203,1019,108,27,202429,202429,0.233,1.27,1133,1,1
517204,201,1019,108,27,202452,202452,0.142,1.42,333,0,1
517205,201,1019,108,27,202501,202503,0.213,1.31,1918,0,1
517206,204,1019,108,27,202506,202508,0.326,1.12,1488,0,0
517207,202,1019,108,27,202537,202537,0.124,1.45,630,1,0
517208,205,1019,108,27,202604,202604,0.101,1.49,368,0,0
517209,202,1019,108,27,202618,202619,0.116,1.47,1306,1,0
517210,203,1020,108,27,202002,202004,0.234,0.5,810,1,1
517211,202,1020,108,27,202106,202108,0.089,0.59,818,1,0
517212,206,1020,108,27,202112,202113,0.054,0.61,537,0,0
517213,200,1020,108,27,202118,202119,0.113,0.58,840,0,0
517214,202,1020,108,27,202120,202121,0.127,0.57,1019,1,0
517215,201,1020,108,27,202125,202125,0.255,0.48,499,0,1
517216,206,1020,108,27,202126,202127,0.043,0.62,1154,0,0
517217,201,1020,108,27,202207,202208,0.221,0.51,868,0,1
517218,205,1020,108,27,202220,202220,0.094,0.59,462,0,0
517219,201,1020,108,27,202228,202230,0.204,0.52,1290,0,1
517220,204,1020,108,27,202234,202236,0.386,0.4,2073,0,0
517221,206,1020,108,27,202238,202239,0.039,0.62,839,0,0
517222,201,1020,108,27,202241,202242,0.24,0.49,597,0,1
517223,206,1020,108,27,202250,202250,0.054,0.61,263,0,0
517224,206,1020,108,27,202333,202333,0.064,0.61,477,0,0
517225,201,1020,108,27,202349,202350,0.239,0.49,632,0,1
517226,204,1020,108,27,202403,202405,0.332,0.43,1477,0,0
517227,200,1020,108,27,202409,202410,0.147,0.55,589,0,0
517228,205,1020,108,27,202411,202411,0.063,0.61,408,0,0
517229,203,1020,108,27,202419,202419,0.224,0.5,519,1,1
517230,206,1020,108,27,202432,202433,0.039,0.62,956,0,0
517231,201,1020,108,27,202506,202508,0.239,0.49,707,0,1
517232,203,1020,108,27,202517,202517,0.255,0.48,381,1,1
517233,206,1020,108,27,202530,202531,0.048,0.62,853,0,0
517234,203,1020,108,27,202533,202533,0.192,0.53,743,1,1
517235,206,1020,108,27,202543,202545,0.058,0.61,1379,0,0
517236,200,1020,108,27,202602,202603,0.19,0.53,575,0,0
517237,206,1020,108,27,202606,202606,0.044,0.62,268,0,0
517238,202,1020,108,27,202616,202616,0.081,0.6,385,1,0
517239,203,1020,108,27,202626,202627,0.231,0.5,1613,1,1
517240,206,1020,108,31,202033,202033,0.053,0.62,696,0,0
517241,206,1020,108,31,202122,202123,0.052,0.62,1328,0,0
517242,202,1020,108,31,202125,202125,0.092,0.59,673,1,0
517243,200,1020,108,31,202214,202215,0.189,0.53,1118,0,0
517244,204,1020,108,31,202247,202249,0.291,0.46,4238,0,0
517245,200,1020,108,31,202301,202303,0.124,0.57,1684,0,0
517246,206,1020,108,31,202306,202308,0.043,0.62,1241,0,0
517247,206,1020,108,31,202318,202319,0.052,0.62,1715,0,0
517248,202,1020,108,31,202342,202343,0.118,0.57,1552,1,0
517249,204,1020,108,31,202352,202402,0.393,0.39,1436,0,0
517250,206,1020,108,31,202416,202416,0.053,0.62,703,0,0
517251,206,1020,108,31,202421,202423,0.046,0.62,2711,0,0
517252,200,1020,108,31,202426,202426,0.159,0.55,999,0,0
517253,204,1020,108,31,202431,202433,0.292,0.46,3781,0,0
517254,205,1020,108,31,202448,202448,0.073,0.6,476,0,0
517255,200,1020,108,31,202516,202517,0.148,0.55,1003,0,0
517256,200,1020,108,31,202535,202537,0.166,0.54,2661,0,0
517257,200,1020,108,31,202601,202601,0.132,0.56,455,0,0
517258,200,1020,108,31,202609,202609,0.106,0.58,492,0,0
517259,205,1020,108,31,202627,202627,0.087,0.59,3103,0,0
517260,202,1020,108,26,202028,202029,0.101,0.58,952,1,0
517261,202,1020,108,26,202040,202040,0.093,0.59,343,1,0
517262,201,1020,108,26,202102,202104,0.236,0.5,1723,0,1
517263,203,1020,108,26,202117,202117,0.215,0.51,523,1,1
517264,200,1020,108,26,202213,202215,0.155,0.55,1679,0,0
517265,203,1020,108,26,202223,202225,0.272,0.47,2994,1,1
517266,200,1020,108,26,202315,202317,0.149,0.55,1395,0,0
517267,203,1020,108,26,202330,202332,0.287,0.46,3054,1,1
517268,203,1020,108,26,202428,202429,0.219,0.51,1300,1,1
517269,204,1020,108,26,202433,202435,0.331,0.44,4555,0,0
517270,203,1020,108,26,202438,202438,0.18,0.53,602,1,1
517271,206,1020,108,26,202444,202444,0.046,0.62,461,0,0
517272,203,1020,108,26,202528,202530,0.237,0.5,3134,1,1
517273,205,1026,108,26,202137,202138,0.1,1.15,1378,0,0
517274,204,1026,108,26,202140,202140,0.331,0.86,1124,0,0
517275,204,1026,108,26,202148,202149,0.245,0.97,1878,0,0
517276,202,1026,108,26,202216,202218,0.093,1.16,2123,1,0
517277,201,1026,108,26,202220,202221,0.154,1.08,2231,0,1
517278,203,1026,108,26,202226,202227,0.186,1.04,2548,1,1
517279,202,1026,108,26,202245,202245,0.094,1.16,680,1,0
517280,202,1026,108,26,202249,202250,0.1,1.15,1260,1,0
517281,203,1026,108,26,202252,202252,0.249,0.96,429,1,1
517282,204,1026,108,26,202311,202311,0.234,0.98,688,0,0
517283,205,1026,108,26,202316,202317,0.1,1.15,1420,0,0
517284,200,1026,108,26,202321,202323,0.163,1.07,3225,0,0
517285,204,1026,108,26,202427,202429,0.243,0.97,4006,0,0
517286,205,1026,108,26,202443,202445,0.094,1.16,2565,0,0
517287,204,1026,108,26,202449,202450,0.402,0.76,1791,0,0
517288,202,1026,108,26,202515,202516,0.11,1.14,1401,1,0
517289,206,1026,108,26,202521,202522,0.062,1.2,1718,0,0
517290,200,1026,108,26,202534,202535,0.165,1.07,2420,0,0
517291,205,1026,108,26,202540,202540,0.096,1.16,785,0,0
517292,203,1026,108,26,202551,202552,0.302,0.89,1633,1,1
517293,202,1026,108,26,202603,202605,0.087,1.17,1885,1,0
517294,204,1026,108,31,202133,202135,0.343,0.84,1202,0,0
517295,204,1026,108,31,202201,202203,0.278,0.92,747,0,0
